"DateTime","TagName","Value","Type"
"28/11/2025 05:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","68436,3046875","SHIFT_MAX"
"28/11/2025 05:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","99752,7578125","SHIFT_MAX"
"28/11/2025 06:22:37","CIn1P_T1_ConsoMasse_ISO_Tot","8447,67578125","LOT_SNAP"
"28/11/2025 06:22:37","CIn1P_T1_ConsoMasse_PO_Tot","12343,744140625","LOT_SNAP"
"28/11/2025 06:22:37","CIn1P_T2_ConsoMasse_ISO_Tot","8400,416015625","LOT_SNAP"
"28/11/2025 06:22:37","CIn1P_T2_ConsoMasse_PO_Tot","12351,9716796875","LOT_SNAP"
"28/11/2025 13:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","71230,09375","SHIFT_MAX"
"28/11/2025 13:30:00","CIn1P_T1_ConsoMasse_PO_Tot","104125,8828125","SHIFT_MAX"
"28/11/2025 13:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","70831,6015625","SHIFT_MAX"
"28/11/2025 13:30:00","CIn1P_T2_ConsoMasse_PO_Tot","104195,28125","SHIFT_MAX"
"28/11/2025 13:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","60821,84765625","SHIFT_MAX"
"28/11/2025 13:30:00","FIn1P_T1_ConsoMasse_PO_Tot","90178,828125","SHIFT_MAX"
"28/11/2025 13:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","60428,86328125","SHIFT_MAX"
"28/11/2025 13:30:00","FIn1P_T2_ConsoMasse_PO_Tot","89790,015625","SHIFT_MAX"
"28/11/2025 13:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","61230,26171875","SHIFT_MAX"
"28/11/2025 13:30:00","FIn2P_T1_ConsoMasse_PO_Tot","90637,2890625","SHIFT_MAX"
"28/11/2025 13:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","61077,84765625","SHIFT_MAX"
"28/11/2025 13:30:00","FIn2P_T2_ConsoMasse_PO_Tot","90958,5859375","SHIFT_MAX"
"28/11/2025 13:30:00","JInjP_T1_ConsoMasse_ISO_Tot","64637,1796875","SHIFT_MAX"
"28/11/2025 13:30:00","JInjP_T1_ConsoMasse_PO_Tot","95043,453125","SHIFT_MAX"
"28/11/2025 13:30:00","JInjP_T2_ConsoMasse_ISO_Tot","64590,51171875","SHIFT_MAX"
"28/11/2025 13:30:00","JInjP_T2_ConsoMasse_PO_Tot","94825,46875","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","69233,734375","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","102502","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","70252,1640625","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","102330,515625","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","68405,546875","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","99878,9375","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","68534,671875","SHIFT_MAX"
"28/11/2025 13:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","99896,1328125","SHIFT_MAX"
"28/11/2025 18:14:19","JInjP_T1_ConsoMasse_ISO_Tot","28728,169921875","LOT_SNAP"
"28/11/2025 18:14:19","JInjP_T1_ConsoMasse_PO_Tot","41936,84765625","LOT_SNAP"
"28/11/2025 18:14:19","JInjP_T2_ConsoMasse_ISO_Tot","28768,42578125","LOT_SNAP"
"28/11/2025 18:14:19","JInjP_T2_ConsoMasse_PO_Tot","42249","LOT_SNAP"
"28/11/2025 21:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","79406,4296875","SHIFT_MAX"
"28/11/2025 21:30:00","CIn1P_T1_ConsoMasse_PO_Tot","116710,1015625","SHIFT_MAX"
"28/11/2025 21:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","79740,9765625","SHIFT_MAX"
"28/11/2025 21:30:00","CIn1P_T2_ConsoMasse_PO_Tot","116994,109375","SHIFT_MAX"
"28/11/2025 21:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","61088,59765625","SHIFT_MAX"
"28/11/2025 21:30:00","FIn1P_T1_ConsoMasse_PO_Tot","90796,671875","SHIFT_MAX"
"28/11/2025 21:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","60693,890625","SHIFT_MAX"
"28/11/2025 21:30:00","FIn1P_T2_ConsoMasse_PO_Tot","90405,1875","SHIFT_MAX"
"28/11/2025 21:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","61146,46484375","SHIFT_MAX"
"28/11/2025 21:30:00","FIn2P_T1_ConsoMasse_PO_Tot","90637,2890625","SHIFT_MAX"
"28/11/2025 21:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","60994,26171875","SHIFT_MAX"
"28/11/2025 21:30:00","FIn2P_T2_ConsoMasse_PO_Tot","90958,5859375","SHIFT_MAX"
"28/11/2025 21:30:00","JInjP_T1_ConsoMasse_ISO_Tot","63704,8203125","SHIFT_MAX"
"28/11/2025 21:30:00","JInjP_T1_ConsoMasse_PO_Tot","93468,4296875","SHIFT_MAX"
"28/11/2025 21:30:00","JInjP_T2_ConsoMasse_ISO_Tot","63393,19140625","SHIFT_MAX"
"28/11/2025 21:30:00","JInjP_T2_ConsoMasse_PO_Tot","93852,984375","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","67943,2265625","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","99265,0546875","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","68107,34375","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","100036,0703125","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","67630,03125","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","99111,8125","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","67494,9453125","SHIFT_MAX"
"28/11/2025 21:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","98751,8515625","SHIFT_MAX"
"29/11/2025 05:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","79406,4296875","SHIFT_MAX"
"29/11/2025 05:30:00","CIn1P_T1_ConsoMasse_PO_Tot","116710,1015625","SHIFT_MAX"
"29/11/2025 05:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","79740,9765625","SHIFT_MAX"
"29/11/2025 05:30:00","CIn1P_T2_ConsoMasse_PO_Tot","116994,109375","SHIFT_MAX"
"29/11/2025 05:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","61088,59765625","SHIFT_MAX"
"29/11/2025 05:30:00","FIn1P_T1_ConsoMasse_PO_Tot","90796,671875","SHIFT_MAX"
"29/11/2025 05:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","60693,890625","SHIFT_MAX"
"29/11/2025 05:30:00","FIn1P_T2_ConsoMasse_PO_Tot","90405,1875","SHIFT_MAX"
"29/11/2025 05:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","60377,0546875","SHIFT_MAX"
"29/11/2025 05:30:00","FIn2P_T1_ConsoMasse_PO_Tot","89303,5078125","SHIFT_MAX"
"29/11/2025 05:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","60226,765625","SHIFT_MAX"
"29/11/2025 05:30:00","FIn2P_T2_ConsoMasse_PO_Tot","89620,078125","SHIFT_MAX"
"29/11/2025 05:30:00","JInjP_T1_ConsoMasse_ISO_Tot","64654,25","SHIFT_MAX"
"29/11/2025 05:30:00","JInjP_T1_ConsoMasse_PO_Tot","94570,0625","SHIFT_MAX"
"29/11/2025 05:30:00","JInjP_T2_ConsoMasse_ISO_Tot","64046,53125","SHIFT_MAX"
"29/11/2025 05:30:00","JInjP_T2_ConsoMasse_PO_Tot","94220,625","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","66205,4140625","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","96726,109375","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","66365,3359375","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","97477,40625","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","67728,3984375","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","99255,9609375","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","67593,1171875","SHIFT_MAX"
"29/11/2025 05:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","98895,484375","SHIFT_MAX"
"29/11/2025 05:50:04","LDIn1P_T1_ConsoMasse_ISO_Tot","2328,82104492188","LOT_SNAP"
"29/11/2025 05:50:04","LDIn1P_T1_ConsoMasse_PO_Tot","3402,40747070313","LOT_SNAP"
"29/11/2025 05:50:04","LDIn1P_T2_ConsoMasse_ISO_Tot","2334,4462890625","LOT_SNAP"
"29/11/2025 05:50:04","LDIn1P_T2_ConsoMasse_PO_Tot","3428,83471679688","LOT_SNAP"
"29/11/2025 05:50:04","LDIn2P_T1_ConsoMasse_ISO_Tot","2353,20434570313","LOT_SNAP"
"29/11/2025 05:50:04","LDIn2P_T1_ConsoMasse_PO_Tot","3448,62084960938","LOT_SNAP"
"29/11/2025 05:50:04","LDIn2P_T2_ConsoMasse_ISO_Tot","2348,50390625","LOT_SNAP"
"29/11/2025 05:50:04","LDIn2P_T2_ConsoMasse_PO_Tot","3436,09594726563","LOT_SNAP"
"29/11/2025 07:16:48","CIn1P_T1_ConsoMasse_ISO_Tot","2441,11743164063","LOT_SNAP"
"29/11/2025 07:16:48","CIn1P_T1_ConsoMasse_PO_Tot","3581,119140625","LOT_SNAP"
"29/11/2025 07:16:48","CIn1P_T2_ConsoMasse_ISO_Tot","2451,40234375","LOT_SNAP"
"29/11/2025 07:16:48","CIn1P_T2_ConsoMasse_PO_Tot","3589,83374023438","LOT_SNAP"
"29/11/2025 09:25:58","FIn1P_T1_ConsoMasse_ISO_Tot","29316,18359375","LOT_SNAP"
"29/11/2025 09:25:58","FIn1P_T1_ConsoMasse_PO_Tot","43326,72265625","LOT_SNAP"
"29/11/2025 09:25:58","FIn1P_T2_ConsoMasse_ISO_Tot","28835,53515625","LOT_SNAP"
"29/11/2025 09:25:58","FIn1P_T2_ConsoMasse_PO_Tot","43140,265625","LOT_SNAP"
"29/11/2025 09:25:58","FIn2P_T1_ConsoMasse_ISO_Tot","30024,7421875","LOT_SNAP"
"29/11/2025 09:25:58","FIn2P_T1_ConsoMasse_PO_Tot","44489,234375","LOT_SNAP"
"29/11/2025 09:25:58","FIn2P_T2_ConsoMasse_ISO_Tot","29950,005859375","LOT_SNAP"
"29/11/2025 09:25:58","FIn2P_T2_ConsoMasse_PO_Tot","44646,94140625","LOT_SNAP"
"29/11/2025 13:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","76694,0625","SHIFT_MAX"
"29/11/2025 13:30:00","CIn1P_T1_ConsoMasse_PO_Tot","112598,5390625","SHIFT_MAX"
"29/11/2025 13:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","77017,1875","SHIFT_MAX"
"29/11/2025 13:30:00","CIn1P_T2_ConsoMasse_PO_Tot","112872,5390625","SHIFT_MAX"
"29/11/2025 13:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","59361,90234375","SHIFT_MAX"
"29/11/2025 13:30:00","FIn1P_T1_ConsoMasse_PO_Tot","87766,2890625","SHIFT_MAX"
"29/11/2025 13:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","58388,6484375","SHIFT_MAX"
"29/11/2025 13:30:00","FIn1P_T2_ConsoMasse_PO_Tot","87388,59375","SHIFT_MAX"
"29/11/2025 13:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","59534,00390625","SHIFT_MAX"
"29/11/2025 13:30:00","FIn2P_T1_ConsoMasse_PO_Tot","87816,546875","SHIFT_MAX"
"29/11/2025 13:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","59385,81640625","SHIFT_MAX"
"29/11/2025 13:30:00","FIn2P_T2_ConsoMasse_PO_Tot","88127,84375","SHIFT_MAX"
"29/11/2025 13:30:00","JInjP_T1_ConsoMasse_ISO_Tot","64654,25","SHIFT_MAX"
"29/11/2025 13:30:00","JInjP_T1_ConsoMasse_PO_Tot","94570,0625","SHIFT_MAX"
"29/11/2025 13:30:00","JInjP_T2_ConsoMasse_ISO_Tot","64046,53125","SHIFT_MAX"
"29/11/2025 13:30:00","JInjP_T2_ConsoMasse_PO_Tot","94220,625","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","66031,21875","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","98495,5859375","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","65976,953125","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","99577,9921875","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","66341,2421875","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","98876,9296875","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","66355,0078125","SHIFT_MAX"
"29/11/2025 13:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","98904,1796875","SHIFT_MAX"
"29/11/2025 16:16:55","JInjP_T1_ConsoMasse_ISO_Tot","22575,533203125","LOT_SNAP"
"29/11/2025 16:16:55","JInjP_T1_ConsoMasse_PO_Tot","33407,94921875","LOT_SNAP"
"29/11/2025 16:16:55","JInjP_T2_ConsoMasse_ISO_Tot","22444,455078125","LOT_SNAP"
"29/11/2025 16:16:55","JInjP_T2_ConsoMasse_PO_Tot","33455,4765625","LOT_SNAP"
"29/11/2025 21:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","13109,9755859375","SHIFT_MAX"
"29/11/2025 21:30:00","CIn1P_T1_ConsoMasse_PO_Tot","19232,333984375","SHIFT_MAX"
"29/11/2025 21:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","13197,46484375","SHIFT_MAX"
"29/11/2025 21:30:00","CIn1P_T2_ConsoMasse_PO_Tot","19326,369140625","SHIFT_MAX"
"29/11/2025 21:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","59361,90234375","SHIFT_MAX"
"29/11/2025 21:30:00","FIn1P_T1_ConsoMasse_PO_Tot","87766,2890625","SHIFT_MAX"
"29/11/2025 21:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","58388,6484375","SHIFT_MAX"
"29/11/2025 21:30:00","FIn1P_T2_ConsoMasse_PO_Tot","87388,59375","SHIFT_MAX"
"29/11/2025 21:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","58371,00390625","SHIFT_MAX"
"29/11/2025 21:30:00","FIn2P_T1_ConsoMasse_PO_Tot","86594,8515625","SHIFT_MAX"
"29/11/2025 21:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","58192,78125","SHIFT_MAX"
"29/11/2025 21:30:00","FIn2P_T2_ConsoMasse_PO_Tot","86901,8203125","SHIFT_MAX"
"29/11/2025 21:30:00","JInjP_T1_ConsoMasse_ISO_Tot","66560,4453125","SHIFT_MAX"
"29/11/2025 21:30:00","JInjP_T1_ConsoMasse_PO_Tot","97609,421875","SHIFT_MAX"
"29/11/2025 21:30:00","JInjP_T2_ConsoMasse_ISO_Tot","66078,6328125","SHIFT_MAX"
"29/11/2025 21:30:00","JInjP_T2_ConsoMasse_PO_Tot","97869,421875","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","70292,84375","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","103803,0234375","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","70235,0703125","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","104943,7578125","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","66439,2578125","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","99020,859375","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","66453,046875","SHIFT_MAX"
"29/11/2025 21:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","99048,1484375","SHIFT_MAX"
"30/11/2025 00:33:41","FIn1P_T1_ConsoMasse_ISO_Tot","16766,62890625","LOT_SNAP"
"30/11/2025 00:33:41","FIn1P_T1_ConsoMasse_PO_Tot","24773,013671875","LOT_SNAP"
"30/11/2025 00:33:41","FIn1P_T2_ConsoMasse_ISO_Tot","16491,736328125","LOT_SNAP"
"30/11/2025 00:33:41","FIn1P_T2_ConsoMasse_PO_Tot","24666,404296875","LOT_SNAP"
"30/11/2025 00:33:41","FIn2P_T1_ConsoMasse_ISO_Tot","22952,77734375","LOT_SNAP"
"30/11/2025 00:33:41","FIn2P_T1_ConsoMasse_PO_Tot","33994,5859375","LOT_SNAP"
"30/11/2025 00:33:41","FIn2P_T2_ConsoMasse_ISO_Tot","22895,64453125","LOT_SNAP"
"30/11/2025 00:33:41","FIn2P_T2_ConsoMasse_PO_Tot","34115,09375","LOT_SNAP"
"30/11/2025 02:13:59","LDIn1P_T1_ConsoMasse_ISO_Tot","31169,578125","LOT_SNAP"
"30/11/2025 02:13:59","LDIn1P_T1_ConsoMasse_PO_Tot","45616,6796875","LOT_SNAP"
"30/11/2025 02:13:59","LDIn1P_T2_ConsoMasse_ISO_Tot","31176,697265625","LOT_SNAP"
"30/11/2025 02:13:59","LDIn1P_T2_ConsoMasse_PO_Tot","46166,453125","LOT_SNAP"
"30/11/2025 02:13:59","LDIn2P_T1_ConsoMasse_ISO_Tot","34208,6171875","LOT_SNAP"
"30/11/2025 02:13:59","LDIn2P_T1_ConsoMasse_PO_Tot","50231,9296875","LOT_SNAP"
"30/11/2025 02:13:59","LDIn2P_T2_ConsoMasse_ISO_Tot","34215,71484375","LOT_SNAP"
"30/11/2025 02:13:59","LDIn2P_T2_ConsoMasse_PO_Tot","50245,7734375","LOT_SNAP"
"30/11/2025 05:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","0","SHIFT_MAX"
"30/11/2025 05:30:00","CIn1P_T1_ConsoMasse_PO_Tot","0","SHIFT_MAX"
"30/11/2025 05:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","0","SHIFT_MAX"
"30/11/2025 05:30:00","CIn1P_T2_ConsoMasse_PO_Tot","0","SHIFT_MAX"
"30/11/2025 05:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","53708,62890625","SHIFT_MAX"
"30/11/2025 05:30:00","FIn1P_T1_ConsoMasse_PO_Tot","79533,4375","SHIFT_MAX"
"30/11/2025 05:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","52828,0625","SHIFT_MAX"
"30/11/2025 05:30:00","FIn1P_T2_ConsoMasse_PO_Tot","79191,1640625","SHIFT_MAX"
"30/11/2025 05:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","58957,58203125","SHIFT_MAX"
"30/11/2025 05:30:00","FIn2P_T1_ConsoMasse_PO_Tot","87865,1171875","SHIFT_MAX"
"30/11/2025 05:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","58810,828125","SHIFT_MAX"
"30/11/2025 05:30:00","FIn2P_T2_ConsoMasse_PO_Tot","88176,5859375","SHIFT_MAX"
"30/11/2025 05:30:00","JInjP_T1_ConsoMasse_ISO_Tot","66560,4453125","SHIFT_MAX"
"30/11/2025 05:30:00","JInjP_T1_ConsoMasse_PO_Tot","97609,421875","SHIFT_MAX"
"30/11/2025 05:30:00","JInjP_T2_ConsoMasse_ISO_Tot","66078,6328125","SHIFT_MAX"
"30/11/2025 05:30:00","JInjP_T2_ConsoMasse_PO_Tot","97869,421875","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","70423,890625","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","103994,8125","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","70366,015625","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","105137,65625","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","66343,7578125","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","97419,1640625","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","66357,515625","SHIFT_MAX"
"30/11/2025 05:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","97446,015625","SHIFT_MAX"
"30/11/2025 13:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","0","SHIFT_MAX"
"30/11/2025 13:30:00","CIn1P_T1_ConsoMasse_PO_Tot","0","SHIFT_MAX"
"30/11/2025 13:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","0","SHIFT_MAX"
"30/11/2025 13:30:00","CIn1P_T2_ConsoMasse_PO_Tot","0","SHIFT_MAX"
"30/11/2025 13:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","60477,8125","SHIFT_MAX"
"30/11/2025 13:30:00","FIn1P_T1_ConsoMasse_PO_Tot","89042,90625","SHIFT_MAX"
"30/11/2025 13:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","59486,26171875","SHIFT_MAX"
"30/11/2025 13:30:00","FIn1P_T2_ConsoMasse_PO_Tot","88659,71875","SHIFT_MAX"
"30/11/2025 13:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","61062,66796875","SHIFT_MAX"
"30/11/2025 13:30:00","FIn2P_T1_ConsoMasse_PO_Tot","90289,8359375","SHIFT_MAX"
"30/11/2025 13:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","60910,671875","SHIFT_MAX"
"30/11/2025 13:30:00","FIn2P_T2_ConsoMasse_PO_Tot","90609,8984375","SHIFT_MAX"
"30/11/2025 13:30:00","JInjP_T1_ConsoMasse_ISO_Tot","64902,984375","SHIFT_MAX"
"30/11/2025 13:30:00","JInjP_T1_ConsoMasse_PO_Tot","94689,7890625","SHIFT_MAX"
"30/11/2025 13:30:00","JInjP_T2_ConsoMasse_ISO_Tot","64615,46484375","SHIFT_MAX"
"30/11/2025 13:30:00","JInjP_T2_ConsoMasse_PO_Tot","95001,890625","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","65693,4453125","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","95309,9296875","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","65853,2890625","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","96147,3984375","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","65817,7734375","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","96269,7421875","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","65793,1015625","SHIFT_MAX"
"30/11/2025 13:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","96213,9140625","SHIFT_MAX"
"30/11/2025 21:30:00","CIn1P_T1_ConsoMasse_ISO_Tot","0","SHIFT_MAX"
"30/11/2025 21:30:00","CIn1P_T1_ConsoMasse_PO_Tot","0","SHIFT_MAX"
"30/11/2025 21:30:00","CIn1P_T2_ConsoMasse_ISO_Tot","0","SHIFT_MAX"
"30/11/2025 21:30:00","CIn1P_T2_ConsoMasse_PO_Tot","0","SHIFT_MAX"
"30/11/2025 21:30:00","FIn1P_T1_ConsoMasse_ISO_Tot","62109,73828125","SHIFT_MAX"
"30/11/2025 21:30:00","FIn1P_T1_ConsoMasse_PO_Tot","91164,390625","SHIFT_MAX"
"30/11/2025 21:30:00","FIn1P_T2_ConsoMasse_ISO_Tot","61091,4296875","SHIFT_MAX"
"30/11/2025 21:30:00","FIn1P_T2_ConsoMasse_PO_Tot","90772,0703125","SHIFT_MAX"
"30/11/2025 21:30:00","FIn2P_T1_ConsoMasse_ISO_Tot","61062,66796875","SHIFT_MAX"
"30/11/2025 21:30:00","FIn2P_T1_ConsoMasse_PO_Tot","90289,8359375","SHIFT_MAX"
"30/11/2025 21:30:00","FIn2P_T2_ConsoMasse_ISO_Tot","60910,671875","SHIFT_MAX"
"30/11/2025 21:30:00","FIn2P_T2_ConsoMasse_PO_Tot","90609,8984375","SHIFT_MAX"
"30/11/2025 21:30:00","JInjP_T1_ConsoMasse_ISO_Tot","68206,1640625","SHIFT_MAX"
"30/11/2025 21:30:00","JInjP_T1_ConsoMasse_PO_Tot","99499,5390625","SHIFT_MAX"
"30/11/2025 21:30:00","JInjP_T2_ConsoMasse_ISO_Tot","67904,0078125","SHIFT_MAX"
"30/11/2025 21:30:00","JInjP_T2_ConsoMasse_PO_Tot","99827,5","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn1P_T1_ConsoMasse_ISO_Tot","65792,2109375","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn1P_T1_ConsoMasse_PO_Tot","95453,2890625","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn1P_T2_ConsoMasse_ISO_Tot","65952,296875","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn1P_T2_ConsoMasse_PO_Tot","96292,0234375","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn2P_T1_ConsoMasse_ISO_Tot","65915,9375","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn2P_T1_ConsoMasse_PO_Tot","96413,2578125","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn2P_T2_ConsoMasse_ISO_Tot","65923,9375","SHIFT_MAX"
"30/11/2025 21:30:00","LDIn2P_T2_ConsoMasse_PO_Tot","96405,15625","SHIFT_MAX"
"01/12/2025 02:04:04","JInjP_T1_ConsoMasse_ISO_Tot","36082,953125","LOT_SNAP"
"01/12/2025 02:04:04","JInjP_T1_ConsoMasse_PO_Tot","52724,9375","LOT_SNAP"
"01/12/2025 02:04:04","JInjP_T2_ConsoMasse_ISO_Tot","35923,10546875","LOT_SNAP"
"01/12/2025 02:04:04","JInjP_T2_ConsoMasse_PO_Tot","52898,72265625","LOT_SNAP"
"01/12/2025 04:40:27","LDIn1P_T1_ConsoMasse_ISO_Tot","54054,0078125","LOT_SNAP"
"01/12/2025 04:40:27","LDIn1P_T1_ConsoMasse_PO_Tot","78459,390625","LOT_SNAP"
"01/12/2025 04:40:27","LDIn1P_T2_ConsoMasse_ISO_Tot","54193,140625","LOT_SNAP"
"01/12/2025 04:40:27","LDIn1P_T2_ConsoMasse_PO_Tot","79159,9296875","LOT_SNAP"
